Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
130,Vellore,Ammoor,Paddy(Dhan)(Common),Other,FAQ,1534.0,1545.0,1534.0,03 Jul 2015
131,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1273.0,1863.0,1568.0,19 Jun 2018
132,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1372.0,1560.0,1552.0,01 Jun 2018
133,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1415.0,1761.0,1553.0,24 May 2018
134,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1478.0,1899.0,1759.0,18 Jan 2016
135,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1485.0,2092.0,1672.0,22 Dec 2016
136,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1532.0,2048.0,1790.0,20 Mar 2017
137,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1532.0,2079.0,1805.0,30 Mar 2017
138,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1551.0,1812.0,1622.0,27 Mar 2018
139,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1551.0,1948.0,1560.0,04 Jan 2018
140,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1553.0,1944.0,1725.0,22 Feb 2018
141,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1558.0,1932.0,1688.0,18 Sep 2017
142,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1560.0,1792.0,1671.0,14 Nov 2017
143,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1560.0,2079.0,2079.0,22 Aug 2017
144,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1585.0,1785.0,1685.0,10 Nov 2017
145,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1612.0,1719.0,1665.0,07 Nov 2017
146,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1613.0,1613.0,1613.0,09 Nov 2015
147,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1645.0,2024.0,1987.0,19 Dec 2016
148,Vellore,Ammoor,Paddy(Dhan)(Common),Sona,FAQ,1648.0,2092.0,1870.0,27 Mar 2017
149,Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),ADT 37,FAQ,1350.0,1650.0,1630.0,21 Dec 2018
150,Pudukkottai,Alangudi,Paddy(Dhan)(Common),ADT 36,FAQ,1550.0,1560.0,1555.0,27 Mar 2018
151,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1400.0,1600.0,1520.0,20 Aug 2016
152,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,17 Apr 2018
153,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,21 Feb 2018
154,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,23 Aug 2018
155,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,10 Aug 2015
156,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,11 Mar 2015
157,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,11 Sep 2015
158,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,14 Jul 2015
159,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,15 Jul 2015
160,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,16 Feb 2015
161,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,18 Sep 2015
162,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,21 Aug 2015
163,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,22 May 2015
164,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,23 Oct 2015
165,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1520.0,30 Jun 2016
166,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1520.0,30 May 2016
167,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1391.0,1408.0,1400.0,27 Feb 2015
168,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1551.0,1740.0,1570.0,13 Apr 2018
169,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1553.0,1879.0,1716.0,19 Apr 2017
170,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1585.0,1665.0,1625.0,03 Mar 2017
171,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,941.0,1585.0,1581.0,14 Dec 2015
172,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,948.0,1555.0,1547.0,09 Dec 2015
173,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1073.0,1415.0,1410.0,30 Sep 2015
174,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1095.0,1485.0,1480.0,27 Oct 2015
175,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1102.0,1370.0,1362.0,29 May 2015
176,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1106.0,1495.0,1480.0,26 Oct 2015
177,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1119.0,1479.0,1299.0,16 Oct 2018
178,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1120.0,1360.0,1360.0,11 May 2015
179,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1132.0,1402.0,1392.0,05 Aug 2015
180,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1160.0,1376.0,1360.0,05 Jun 2015
181,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1167.0,1559.0,1551.0,20 Jun 2018
182,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1182.0,1360.0,1360.0,10 Jun 2015
183,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1195.0,1360.0,1360.0,19 May 2015
184,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1202.0,1452.0,1360.0,27 Jul 2015
185,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1213.0,1480.0,1468.0,28 Oct 2015
